fips,region,time,firms,establishments,net_change,total_job_gains,expanding_job_gains,opening_job_gains,total_job_losses,contracting_job_losses,closing_job_losses
13,Georgia,2017,14542.0,14553.0,62785.0,62785.0,0.0,62785.0,0.0,0.0,0.0
13,Georgia,2018,13141.0,13145.0,60842.0,60842.0,0.0,60842.0,0.0,0.0,0.0
13,Georgia,2019,14159.0,14164.0,61366.0,61366.0,0.0,61366.0,0.0,0.0,0.0
13,Georgia,2020,13177.0,13179.0,57087.0,57087.0,0.0,57087.0,0.0,0.0,0.0
13,Georgia,2021,16372.0,16375.0,61974.0,61974.0,0.0,61974.0,0.0,0.0,0.0
15,Hawaii,1994,1741.0,1744.0,10616.0,10616.0,0.0,10616.0,0.0,0.0,0.0
15,Hawaii,1995,1869.0,1879.0,10747.0,10747.0,0.0,10747.0,0.0,0.0,0.0
15,Hawaii,1996,1645.0,1645.0,9388.0,9388.0,0.0,9388.0,0.0,0.0,0.0
15,Hawaii,1997,1631.0,1634.0,8703.0,8703.0,0.0,8703.0,0.0,0.0,0.0
15,Hawaii,1998,1591.0,1592.0,9495.0,9495.0,0.0,9495.0,0.0,0.0,0.0
15,Hawaii,1999,1568.0,1569.0,7749.0,7749.0,0.0,7749.0,0.0,0.0,0.0
15,Hawaii,2000,1712.0,1722.0,9079.0,9079.0,0.0,9079.0,0.0,0.0,0.0
15,Hawaii,2001,1600.0,1600.0,8439.0,8439.0,0.0,8439.0,0.0,0.0,0.0
15,Hawaii,2002,1663.0,1669.0,8804.0,8804.0,0.0,8804.0,0.0,0.0,0.0
15,Hawaii,2003,1541.0,1542.0,7353.0,7353.0,0.0,7353.0,0.0,0.0,0.0
15,Hawaii,2004,1485.0,1485.0,7161.0,7161.0,0.0,7161.0,0.0,0.0,0.0
15,Hawaii,2005,1435.0,1435.0,6972.0,6972.0,0.0,6972.0,0.0,0.0,0.0
15,Hawaii,2006,1573.0,1574.0,6779.0,6779.0,0.0,6779.0,0.0,0.0,0.0
15,Hawaii,2007,1509.0,1509.0,6531.0,6531.0,0.0,6531.0,0.0,0.0,0.0
15,Hawaii,2008,1318.0,1318.0,5813.0,5813.0,0.0,5813.0,0.0,0.0,0.0
15,Hawaii,2009,1105.0,1105.0,5663.0,5663.0,0.0,5663.0,0.0,0.0,0.0
15,Hawaii,2010,943.0,943.0,4171.0,4171.0,0.0,4171.0,0.0,0.0,0.0
15,Hawaii,2011,958.0,958.0,4831.0,4831.0,0.0,4831.0,0.0,0.0,0.0
15,Hawaii,2012,964.0,964.0,4126.0,4126.0,0.0,4126.0,0.0,0.0,0.0
15,Hawaii,2013,1080.0,1080.0,4997.0,4997.0,0.0,4997.0,0.0,0.0,0.0
15,Hawaii,2014,1035.0,1041.0,4615.0,4615.0,0.0,4615.0,0.0,0.0,0.0
15,Hawaii,2015,1169.0,1170.0,4837.0,4837.0,0.0,4837.0,0.0,0.0,0.0
15,Hawaii,2016,1248.0,1248.0,5764.0,5764.0,0.0,5764.0,0.0,0.0,0.0
15,Hawaii,2017,1300.0,1300.0,7330.0,7330.0,0.0,7330.0,0.0,0.0,0.0
15,Hawaii,2018,1333.0,1333.0,5541.0,5541.0,0.0,5541.0,0.0,0.0,0.0
15,Hawaii,2019,1370.0,1371.0,6287.0,6287.0,0.0,6287.0,0.0,0.0,0.0
15,Hawaii,2020,1259.0,1259.0,4614.0,4614.0,0.0,4614.0,0.0,0.0,0.0
15,Hawaii,2021,1614.0,1614.0,4361.0,4361.0,0.0,4361.0,0.0,0.0,0.0
16,Idaho,1994,2270.0,2270.0,9041.0,9041.0,0.0,9041.0,0.0,0.0,0.0
16,Idaho,1995,2220.0,2226.0,8576.0,8576.0,0.0,8576.0,0.0,0.0,0.0
16,Idaho,1996,2149.0,2153.0,7941.0,7941.0,0.0,7941.0,0.0,0.0,0.0
16,Idaho,1997,2167.0,2177.0,8124.0,8124.0,0.0,8124.0,0.0,0.0,0.0
16,Idaho,1998,2265.0,2267.0,9442.0,9442.0,0.0,9442.0,0.0,0.0,0.0
16,Idaho,1999,2242.0,2245.0,8568.0,8568.0,0.0,8568.0,0.0,0.0,0.0
16,Idaho,2000,2316.0,2316.0,9723.0,9723.0,0.0,9723.0,0.0,0.0,0.0
16,Idaho,2001,2366.0,2368.0,9984.0,9984.0,0.0,9984.0,0.0,0.0,0.0
16,Idaho,2002,2107.0,2108.0,7784.0,7784.0,0.0,7784.0,0.0,0.0,0.0
16,Idaho,2003,2276.0,2277.0,8861.0,8861.0,0.0,8861.0,0.0,0.0,0.0
16,Idaho,2004,2491.0,2492.0,9330.0,9330.0,0.0,9330.0,0.0,0.0,0.0
16,Idaho,2005,3054.0,3054.0,11742.0,11742.0,0.0,11742.0,0.0,0.0,0.0
16,Idaho,2006,3540.0,3541.0,13398.0,13398.0,0.0,13398.0,0.0,0.0,0.0
16,Idaho,2007,3517.0,3518.0,13152.0,13152.0,0.0,13152.0,0.0,0.0,0.0
16,Idaho,2008,2795.0,2795.0,10887.0,10887.0,0.0,10887.0,0.0,0.0,0.0
16,Idaho,2009,1914.0,1915.0,9379.0,9379.0,0.0,9379.0,0.0,0.0,0.0
16,Idaho,2010,1744.0,1745.0,6878.0,6878.0,0.0,6878.0,0.0,0.0,0.0
16,Idaho,2011,1783.0,1783.0,7269.0,7269.0,0.0,7269.0,0.0,0.0,0.0
16,Idaho,2012,1769.0,1771.0,6920.0,6920.0,0.0,6920.0,0.0,0.0,0.0
16,Idaho,2013,1871.0,1872.0,7176.0,7176.0,0.0,7176.0,0.0,0.0,0.0
16,Idaho,2014,2188.0,2189.0,8848.0,8848.0,0.0,8848.0,0.0,0.0,0.0
16,Idaho,2015,2579.0,2581.0,9740.0,9740.0,0.0,9740.0,0.0,0.0,0.0
16,Idaho,2016,2679.0,2679.0,10439.0,10439.0,0.0,10439.0,0.0,0.0,0.0
16,Idaho,2017,2827.0,2827.0,10160.0,10160.0,0.0,10160.0,0.0,0.0,0.0
16,Idaho,2018,3030.0,3032.0,10520.0,10520.0,0.0,10520.0,0.0,0.0,0.0
16,Idaho,2019,3484.0,3484.0,12094.0,12094.0,0.0,12094.0,0.0,0.0,0.0
16,Idaho,2020,3469.0,3470.0,11626.0,11626.0,0.0,11626.0,0.0,0.0,0.0
16,Idaho,2021,3857.0,3857.0,11619.0,11619.0,0.0,11619.0,0.0,0.0,0.0
17,Illinois,1994,17735.0,17748.0,103347.0,103347.0,0.0,103347.0,0.0,0.0,0.0
17,Illinois,1995,19346.0,19361.0,113287.0,113287.0,0.0,113287.0,0.0,0.0,0.0
17,Illinois,1996,17865.0,17873.0,95375.0,95375.0,0.0,95375.0,0.0,0.0,0.0
17,Illinois,1997,14950.0,14953.0,71870.0,71870.0,0.0,71870.0,0.0,0.0,0.0
17,Illinois,1998,16320.0,16349.0,75315.0,75315.0,0.0,75315.0,0.0,0.0,0.0
17,Illinois,1999,15682.0,15684.0,74725.0,74725.0,0.0,74725.0,0.0,0.0,0.0
17,Illinois,2000,15070.0,15080.0,68833.0,68833.0,0.0,68833.0,0.0,0.0,0.0
17,Illinois,2001,14838.0,14845.0,66758.0,66758.0,0.0,66758.0,0.0,0.0,0.0
17,Illinois,2002,14592.0,14598.0,64423.0,64423.0,0.0,64423.0,0.0,0.0,0.0
17,Illinois,2003,14905.0,14907.0,64135.0,64135.0,0.0,64135.0,0.0,0.0,0.0
17,Illinois,2004,15710.0,15713.0,67894.0,67894.0,0.0,67894.0,0.0,0.0,0.0
17,Illinois,2005,15679.0,15680.0,64086.0,64086.0,0.0,64086.0,0.0,0.0,0.0
17,Illinois,2006,18002.0,18007.0,71678.0,71678.0,0.0,71678.0,0.0,0.0,0.0
17,Illinois,2007,16166.0,16170.0,65044.0,65044.0,0.0,65044.0,0.0,0.0,0.0
17,Illinois,2008,13903.0,13903.0,57966.0,57966.0,0.0,57966.0,0.0,0.0,0.0
17,Illinois,2009,13288.0,13293.0,51579.0,51579.0,0.0,51579.0,0.0,0.0,0.0
17,Illinois,2010,13629.0,13631.0,54514.0,54514.0,0.0,54514.0,0.0,0.0,0.0
17,Illinois,2011,12832.0,12835.0,50396.0,50396.0,0.0,50396.0,0.0,0.0,0.0
17,Illinois,2012,13491.0,13495.0,54520.0,54520.0,0.0,54520.0,0.0,0.0,0.0
17,Illinois,2013,11728.0,11729.0,50104.0,50104.0,0.0,50104.0,0.0,0.0,0.0
17,Illinois,2014,12435.0,12474.0,55009.0,55009.0,0.0,55009.0,0.0,0.0,0.0
17,Illinois,2015,14212.0,14213.0,61497.0,61497.0,0.0,61497.0,0.0,0.0,0.0
17,Illinois,2016,14987.0,15148.0,67874.0,67874.0,0.0,67874.0,0.0,0.0,0.0
17,Illinois,2017,16168.0,16172.0,68653.0,68653.0,0.0,68653.0,0.0,0.0,0.0
17,Illinois,2018,13956.0,13963.0,56085.0,56085.0,0.0,56085.0,0.0,0.0,0.0
17,Illinois,2019,14844.0,14847.0,59138.0,59138.0,0.0,59138.0,0.0,0.0,0.0
17,Illinois,2020,12844.0,12844.0,53079.0,53079.0,0.0,53079.0,0.0,0.0,0.0
17,Illinois,2021,14865.0,14865.0,54721.0,54721.0,0.0,54721.0,0.0,0.0,0.0
18,Indiana,1994,7973.0,7980.0,37386.0,37386.0,0.0,37386.0,0.0,0.0,0.0
18,Indiana,1995,7989.0,8003.0,42130.0,42130.0,0.0,42130.0,0.0,0.0,0.0
18,Indiana,1996,7282.0,7289.0,34007.0,34007.0,0.0,34007.0,0.0,0.0,0.0
18,Indiana,1997,7365.0,7379.0,37371.0,37371.0,0.0,37371.0,0.0,0.0,0.0
18,Indiana,1998,6874.0,6875.0,32222.0,32222.0,0.0,32222.0,0.0,0.0,0.0
18,Indiana,1999,6669.0,6717.0,33401.0,33401.0,0.0,33401.0,0.0,0.0,0.0
18,Indiana,2000,6353.0,6357.0,32253.0,32253.0,0.0,32253.0,0.0,0.0,0.0
18,Indiana,2001,6428.0,6445.0,32319.0,32319.0,0.0,32319.0,0.0,0.0,0.0
18,Indiana,2002,6109.0,6282.0,31769.0,31769.0,0.0,31769.0,0.0,0.0,0.0
18,Indiana,2003,6487.0,6489.0,32879.0,32879.0,0.0,32879.0,0.0,0.0,0.0
18,Indiana,2004,6607.0,6610.0,32512.0,32512.0,0.0,32512.0,0.0,0.0,0.0
18,Indiana,2005,6970.0,6981.0,33607.0,33607.0,0.0,33607.0,0.0,0.0,0.0
18,Indiana,2006,6827.0,6841.0,34543.0,34543.0,0.0,34543.0,0.0,0.0,0.0
18,Indiana,2007,6409.0,6409.0,30928.0,30928.0,0.0,30928.0,0.0,0.0,0.0
18,Indiana,2008,5715.0,5718.0,28289.0,28289.0,0.0,28289.0,0.0,0.0,0.0
18,Indiana,2009,5847.0,5847.0,28726.0,28726.0,0.0,28726.0,0.0,0.0,0.0
18,Indiana,2010,4548.0,4551.0,21607.0,21607.0,0.0,21607.0,0.0,0.0,0.0
18,Indiana,2011,5936.0,5940.0,26586.0,26586.0,0.0,26586.0,0.0,0.0,0.0
18,Indiana,2012,5453.0,5457.0,25260.0,25260.0,0.0,25260.0,0.0,0.0,0.0
18,Indiana,2013,5177.0,5187.0,25234.0,25234.0,0.0,25234.0,0.0,0.0,0.0
18,Indiana,2014,4864.0,4873.0,20917.0,20917.0,0.0,20917.0,0.0,0.0,0.0
18,Indiana,2015,5255.0,5263.0,23412.0,23412.0,0.0,23412.0,0.0,0.0,0.0
18,Indiana,2016,5366.0,5368.0,22841.0,22841.0,0.0,22841.0,0.0,0.0,0.0
18,Indiana,2017,5203.0,5209.0,22349.0,22349.0,0.0,22349.0,0.0,0.0,0.0
18,Indiana,2018,5575.0,5577.0,24817.0,24817.0,0.0,24817.0,0.0,0.0,0.0
18,Indiana,2019,5748.0,5764.0,24072.0,24072.0,0.0,24072.0,0.0,0.0,0.0
18,Indiana,2020,5340.0,5344.0,23531.0,23531.0,0.0,23531.0,0.0,0.0,0.0
18,Indiana,2021,6113.0,6130.0,25937.0,25937.0,0.0,25937.0,0.0,0.0,0.0
19,Iowa,1994,3532.0,3554.0,14940.0,14940.0,0.0,14940.0,0.0,0.0,0.0
19,Iowa,1995,3380.0,3388.0,14733.0,14733.0,0.0,14733.0,0.0,0.0,0.0
19,Iowa,1996,3073.0,3078.0,14759.0,14759.0,0.0,14759.0,0.0,0.0,0.0
19,Iowa,1997,3311.0,3321.0,13820.0,13820.0,0.0,13820.0,0.0,0.0,0.0
19,Iowa,1998,3367.0,3375.0,15969.0,15969.0,0.0,15969.0,0.0,0.0,0.0
19,Iowa,1999,2782.0,2791.0,11967.0,11967.0,0.0,11967.0,0.0,0.0,0.0
19,Iowa,2000,2793.0,2794.0,13041.0,13041.0,0.0,13041.0,0.0,0.0,0.0
19,Iowa,2001,3234.0,3240.0,15699.0,15699.0,0.0,15699.0,0.0,0.0,0.0
19,Iowa,2002,2721.0,2740.0,11981.0,11981.0,0.0,11981.0,0.0,0.0,0.0
19,Iowa,2003,2960.0,2977.0,14291.0,14291.0,0.0,14291.0,0.0,0.0,0.0
19,Iowa,2004,3035.0,3057.0,14681.0,14681.0,0.0,14681.0,0.0,0.0,0.0
19,Iowa,2005,3162.0,3174.0,14684.0,14684.0,0.0,14684.0,0.0,0.0,0.0
19,Iowa,2006,3161.0,3208.0,14190.0,14190.0,0.0,14190.0,0.0,0.0,0.0
19,Iowa,2007,2941.0,2967.0,14288.0,14288.0,0.0,14288.0,0.0,0.0,0.0
19,Iowa,2008,2797.0,2815.0,12529.0,12529.0,0.0,12529.0,0.0,0.0,0.0
19,Iowa,2009,2556.0,2570.0,11172.0,11172.0,0.0,11172.0,0.0,0.0,0.0
19,Iowa,2010,2334.0,2346.0,10216.0,10216.0,0.0,10216.0,0.0,0.0,0.0
19,Iowa,2011,1985.0,2007.0,8616.0,8616.0,0.0,8616.0,0.0,0.0,0.0
19,Iowa,2012,2717.0,2732.0,11820.0,11820.0,0.0,11820.0,0.0,0.0,0.0
19,Iowa,2013,2724.0,2734.0,10669.0,10669.0,0.0,10669.0,0.0,0.0,0.0
19,Iowa,2014,2745.0,2756.0,11742.0,11742.0,0.0,11742.0,0.0,0.0,0.0
19,Iowa,2015,2804.0,2809.0,11101.0,11101.0,0.0,11101.0,0.0,0.0,0.0
19,Iowa,2016,2839.0,2858.0,11327.0,11327.0,0.0,11327.0,0.0,0.0,0.0
19,Iowa,2017,2773.0,2780.0,11270.0,11270.0,0.0,11270.0,0.0,0.0,0.0
19,Iowa,2018,3086.0,3095.0,12029.0,12029.0,0.0,12029.0,0.0,0.0,0.0
19,Iowa,2019,2986.0,2997.0,11139.0,11139.0,0.0,11139.0,0.0,0.0,0.0
19,Iowa,2020,2913.0,2919.0,10833.0,10833.0,0.0,10833.0,0.0,0.0,0.0
19,Iowa,2021,2524.0,2533.0,9068.0,9068.0,0.0,9068.0,0.0,0.0,0.0
20,Kansas,1994,4307.0,4312.0,22123.0,22123.0,0.0,22123.0,0.0,0.0,0.0
20,Kansas,1995,4260.0,4264.0,21149.0,21149.0,0.0,21149.0,0.0,0.0,0.0
20,Kansas,1996,3956.0,3957.0,20642.0,20642.0,0.0,20642.0,0.0,0.0,0.0
20,Kansas,1997,4111.0,4115.0,23610.0,23610.0,0.0,23610.0,0.0,0.0,0.0
20,Kansas,1998,4030.0,4035.0,21999.0,21999.0,0.0,21999.0,0.0,0.0,0.0
20,Kansas,1999,3981.0,3986.0,20808.0,20808.0,0.0,20808.0,0.0,0.0,0.0
20,Kansas,2000,4071.0,4074.0,24345.0,24345.0,0.0,24345.0,0.0,0.0,0.0
20,Kansas,2001,4527.0,4531.0,23360.0,23360.0,0.0,23360.0,0.0,0.0,0.0
20,Kansas,2002,3291.0,3293.0,18344.0,18344.0,0.0,18344.0,0.0,0.0,0.0
20,Kansas,2003,3855.0,3856.0,20510.0,20510.0,0.0,20510.0,0.0,0.0,0.0
20,Kansas,2004,3850.0,3864.0,20135.0,20135.0,0.0,20135.0,0.0,0.0,0.0
20,Kansas,2005,3696.0,3698.0,18318.0,18318.0,0.0,18318.0,0.0,0.0,0.0
20,Kansas,2006,3442.0,3444.0,17659.0,17659.0,0.0,17659.0,0.0,0.0,0.0
20,Kansas,2007,3379.0,3379.0,16953.0,16953.0,0.0,16953.0,0.0,0.0,0.0
20,Kansas,2008,3025.0,3026.0,13749.0,13749.0,0.0,13749.0,0.0,0.0,0.0
20,Kansas,2009,2818.0,2819.0,12637.0,12637.0,0.0,12637.0,0.0,0.0,0.0
20,Kansas,2010,2549.0,2549.0,11657.0,11657.0,0.0,11657.0,0.0,0.0,0.0
20,Kansas,2011,2654.0,2662.0,12020.0,12020.0,0.0,12020.0,0.0,0.0,0.0
20,Kansas,2012,2784.0,2784.0,14704.0,14704.0,0.0,14704.0,0.0,0.0,0.0
20,Kansas,2013,2604.0,2606.0,12175.0,12175.0,0.0,12175.0,0.0,0.0,0.0
20,Kansas,2014,2882.0,2882.0,13415.0,13415.0,0.0,13415.0,0.0,0.0,0.0
20,Kansas,2015,2703.0,2703.0,13086.0,13086.0,0.0,13086.0,0.0,0.0,0.0
20,Kansas,2016,4836.0,4850.0,15619.0,15619.0,0.0,15619.0,0.0,0.0,0.0
20,Kansas,2017,3169.0,3169.0,13916.0,13916.0,0.0,13916.0,0.0,0.0,0.0
20,Kansas,2018,2765.0,2765.0,11506.0,11506.0,0.0,11506.0,0.0,0.0,0.0
20,Kansas,2019,2692.0,2696.0,11373.0,11373.0,0.0,11373.0,0.0,0.0,0.0
20,Kansas,2020,2689.0,2691.0,11550.0,11550.0,0.0,11550.0,0.0,0.0,0.0
20,Kansas,2021,2946.0,2946.0,11459.0,11459.0,0.0,11459.0,0.0,0.0,0.0
21,Kentucky,1994,4714.0,4722.0,25089.0,25089.0,0.0,25089.0,0.0,0.0,0.0
21,Kentucky,1995,4839.0,4856.0,25808.0,25808.0,0.0,25808.0,0.0,0.0,0.0
21,Kentucky,1996,4525.0,4531.0,24276.0,24276.0,0.0,24276.0,0.0,0.0,0.0
21,Kentucky,1997,4875.0,4881.0,23685.0,23685.0,0.0,23685.0,0.0,0.0,0.0
21,Kentucky,1998,4587.0,4590.0,23550.0,23550.0,0.0,23550.0,0.0,0.0,0.0
21,Kentucky,1999,4612.0,4625.0,26174.0,26174.0,0.0,26174.0,0.0,0.0,0.0
21,Kentucky,2000,4538.0,4541.0,22643.0,22643.0,0.0,22643.0,0.0,0.0,0.0
21,Kentucky,2001,4255.0,4260.0,21388.0,21388.0,0.0,21388.0,0.0,0.0,0.0
21,Kentucky,2002,4109.0,4116.0,22015.0,22015.0,0.0,22015.0,0.0,0.0,0.0
21,Kentucky,2003,4035.0,4037.0,20602.0,20602.0,0.0,20602.0,0.0,0.0,0.0
21,Kentucky,2004,4248.0,4249.0,22099.0,22099.0,0.0,22099.0,0.0,0.0,0.0
21,Kentucky,2005,4412.0,4417.0,21578.0,21578.0,0.0,21578.0,0.0,0.0,0.0
21,Kentucky,2006,4438.0,4453.0,22344.0,22344.0,0.0,22344.0,0.0,0.0,0.0
21,Kentucky,2007,4187.0,4188.0,21673.0,21673.0,0.0,21673.0,0.0,0.0,0.0
21,Kentucky,2008,3915.0,3922.0,19629.0,19629.0,0.0,19629.0,0.0,0.0,0.0
21,Kentucky,2009,3419.0,3420.0,17334.0,17334.0,0.0,17334.0,0.0,0.0,0.0
21,Kentucky,2010,3193.0,3195.0,14129.0,14129.0,0.0,14129.0,0.0,0.0,0.0
21,Kentucky,2011,3085.0,3096.0,15321.0,15321.0,0.0,15321.0,0.0,0.0,0.0
21,Kentucky,2012,3293.0,3294.0,15023.0,15023.0,0.0,15023.0,0.0,0.0,0.0
21,Kentucky,2013,4301.0,4310.0,16410.0,16410.0,0.0,16410.0,0.0,0.0,0.0
21,Kentucky,2014,4921.0,4932.0,18164.0,18164.0,0.0,18164.0,0.0,0.0,0.0
21,Kentucky,2015,4651.0,4658.0,17705.0,17705.0,0.0,17705.0,0.0,0.0,0.0
21,Kentucky,2016,4119.0,4132.0,17392.0,17392.0,0.0,17392.0,0.0,0.0,0.0
21,Kentucky,2017,4123.0,4127.0,18325.0,18325.0,0.0,18325.0,0.0,0.0,0.0
21,Kentucky,2018,4528.0,4531.0,18809.0,18809.0,0.0,18809.0,0.0,0.0,0.0
21,Kentucky,2019,4415.0,4420.0,18087.0,18087.0,0.0,18087.0,0.0,0.0,0.0
21,Kentucky,2020,4208.0,4218.0,16479.0,16479.0,0.0,16479.0,0.0,0.0,0.0
21,Kentucky,2021,4064.0,4067.0,14535.0,14535.0,0.0,14535.0,0.0,0.0,0.0
22,Louisiana,1994,5941.0,6072.0,40169.0,40169.0,0.0,40169.0,0.0,0.0,0.0
22,Louisiana,1995,5816.0,5840.0,37087.0,37087.0,0.0,37087.0,0.0,0.0,0.0
22,Louisiana,1996,5382.0,5406.0,26366.0,26366.0,0.0,26366.0,0.0,0.0,0.0
22,Louisiana,1997,5692.0,5706.0,29684.0,29684.0,0.0,29684.0,0.0,0.0,0.0
22,Louisiana,1998,5963.0,5973.0,28733.0,28733.0,0.0,28733.0,0.0,0.0,0.0
22,Louisiana,1999,5480.0,5487.0,28579.0,28579.0,0.0,28579.0,0.0,0.0,0.0
22,Louisiana,2000,5199.0,5246.0,29262.0,29262.0,0.0,29262.0,0.0,0.0,0.0
22,Louisiana,2001,5060.0,5069.0,30958.0,30958.0,0.0,30958.0,0.0,0.0,0.0
22,Louisiana,2002,4798.0,4806.0,30190.0,30190.0,0.0,30190.0,0.0,0.0,0.0
22,Louisiana,2003,4779.0,4787.0,27735.0,27735.0,0.0,27735.0,0.0,0.0,0.0
22,Louisiana,2004,5095.0,5102.0,27735.0,27735.0,0.0,27735.0,0.0,0.0,0.0
22,Louisiana,2005,5214.0,5220.0,29584.0,29584.0,0.0,29584.0,0.0,0.0,0.0
22,Louisiana,2006,5224.0,5230.0,31416.0,31416.0,0.0,31416.0,0.0,0.0,0.0
22,Louisiana,2007,5590.0,5597.0,31866.0,31866.0,0.0,31866.0,0.0,0.0,0.0
22,Louisiana,2008,5126.0,5134.0,26562.0,26562.0,0.0,26562.0,0.0,0.0,0.0
22,Louisiana,2009,4585.0,4590.0,25385.0,25385.0,0.0,25385.0,0.0,0.0,0.0
22,Louisiana,2010,4085.0,4096.0,22732.0,22732.0,0.0,22732.0,0.0,0.0,0.0
22,Louisiana,2011,4103.0,4106.0,22180.0,22180.0,0.0,22180.0,0.0,0.0,0.0
22,Louisiana,2012,4439.0,4439.0,24611.0,24611.0,0.0,24611.0,0.0,0.0,0.0
22,Louisiana,2013,4213.0,4249.0,23189.0,23189.0,0.0,23189.0,0.0,0.0,0.0
22,Louisiana,2014,4237.0,4237.0,24615.0,24615.0,0.0,24615.0,0.0,0.0,0.0
22,Louisiana,2015,4072.0,4077.0,21087.0,21087.0,0.0,21087.0,0.0,0.0,0.0
22,Louisiana,2016,4278.0,4279.0,21850.0,21850.0,0.0,21850.0,0.0,0.0,0.0
22,Louisiana,2017,4138.0,4139.0,21308.0,21308.0,0.0,21308.0,0.0,0.0,0.0
22,Louisiana,2018,4424.0,4425.0,23383.0,23383.0,0.0,23383.0,0.0,0.0,0.0
22,Louisiana,2019,4462.0,4462.0,23435.0,23435.0,0.0,23435.0,0.0,0.0,0.0
22,Louisiana,2020,3884.0,3891.0,19536.0,19536.0,0.0,19536.0,0.0,0.0,0.0
22,Louisiana,2021,4243.0,4243.0,18930.0,18930.0,0.0,18930.0,0.0,0.0,0.0
23,Maine,1994,1757.0,1757.0,7954.0,7954.0,0.0,7954.0,0.0,0.0,0.0
23,Maine,1995,1833.0,1835.0,8427.0,8427.0,0.0,8427.0,0.0,0.0,0.0
23,Maine,1996,1831.0,1831.0,8017.0,8017.0,0.0,8017.0,0.0,0.0,0.0
23,Maine,1997,1632.0,1632.0,6647.0,6647.0,0.0,6647.0,0.0,0.0,0.0
23,Maine,1998,1994.0,1997.0,7710.0,7710.0,0.0,7710.0,0.0,0.0,0.0
23,Maine,1999,1873.0,1876.0,6826.0,6826.0,0.0,6826.0,0.0,0.0,0.0
23,Maine,2000,1916.0,1916.0,7421.0,7421.0,0.0,7421.0,0.0,0.0,0.0
23,Maine,2001,1880.0,1881.0,6679.0,6679.0,0.0,6679.0,0.0,0.0,0.0
23,Maine,2002,1948.0,1950.0,7668.0,7668.0,0.0,7668.0,0.0,0.0,0.0
23,Maine,2003,1766.0,1767.0,6899.0,6899.0,0.0,6899.0,0.0,0.0,0.0
23,Maine,2004,1816.0,1821.0,6308.0,6308.0,0.0,6308.0,0.0,0.0,0.0
23,Maine,2005,1922.0,1923.0,6847.0,6847.0,0.0,6847.0,0.0,0.0,0.0
23,Maine,2006,1943.0,1943.0,7427.0,7427.0,0.0,7427.0,0.0,0.0,0.0
23,Maine,2007,1725.0,1725.0,6258.0,6258.0,0.0,6258.0,0.0,0.0,0.0
23,Maine,2008,1621.0,1621.0,5969.0,5969.0,0.0,5969.0,0.0,0.0,0.0
23,Maine,2009,1533.0,1534.0,6070.0,6070.0,0.0,6070.0,0.0,0.0,0.0
23,Maine,2010,1270.0,1275.0,5005.0,5005.0,0.0,5005.0,0.0,0.0,0.0
23,Maine,2011,1282.0,1286.0,4707.0,4707.0,0.0,4707.0,0.0,0.0,0.0
23,Maine,2012,1289.0,1289.0,4555.0,4555.0,0.0,4555.0,0.0,0.0,0.0
23,Maine,2013,1176.0,1176.0,4232.0,4232.0,0.0,4232.0,0.0,0.0,0.0
23,Maine,2014,1247.0,1247.0,4430.0,4430.0,0.0,4430.0,0.0,0.0,0.0
23,Maine,2015,1313.0,1313.0,4464.0,4464.0,0.0,4464.0,0.0,0.0,0.0
23,Maine,2016,1444.0,1453.0,5254.0,5254.0,0.0,5254.0,0.0,0.0,0.0
23,Maine,2017,1956.0,1959.0,6127.0,6127.0,0.0,6127.0,0.0,0.0,0.0
23,Maine,2018,1581.0,1581.0,5612.0,5612.0,0.0,5612.0,0.0,0.0,0.0
23,Maine,2019,1531.0,1531.0,5792.0,5792.0,0.0,5792.0,0.0,0.0,0.0
23,Maine,2020,1616.0,1631.0,6044.0,6044.0,0.0,6044.0,0.0,0.0,0.0
23,Maine,2021,1857.0,1858.0,5957.0,5957.0,0.0,5957.0,0.0,0.0,0.0
24,Maryland,1994,7830.0,7853.0,33979.0,33979.0,0.0,33979.0,0.0,0.0,0.0
24,Maryland,1995,7945.0,7958.0,35325.0,35325.0,0.0,35325.0,0.0,0.0,0.0
24,Maryland,1996,7833.0,7854.0,35405.0,35405.0,0.0,35405.0,0.0,0.0,0.0
24,Maryland,1997,8268.0,8289.0,38341.0,38341.0,0.0,38341.0,0.0,0.0,0.0
24,Maryland,1998,8219.0,8234.0,37197.0,37197.0,0.0,37197.0,0.0,0.0,0.0
24,Maryland,1999,7633.0,7645.0,32559.0,32559.0,0.0,32559.0,0.0,0.0,0.0
24,Maryland,2000,7773.0,7789.0,35214.0,35214.0,0.0,35214.0,0.0,0.0,0.0
24,Maryland,2001,6351.0,6352.0,30199.0,30199.0,0.0,30199.0,0.0,0.0,0.0
24,Maryland,2002,7947.0,7950.0,36437.0,36437.0,0.0,36437.0,0.0,0.0,0.0
24,Maryland,2003,7266.0,7267.0,31613.0,31613.0,0.0,31613.0,0.0,0.0,0.0
24,Maryland,2004,7406.0,7407.0,34543.0,34543.0,0.0,34543.0,0.0,0.0,0.0
24,Maryland,2005,8112.0,8114.0,34565.0,34565.0,0.0,34565.0,0.0,0.0,0.0
24,Maryland,2006,8159.0,8161.0,33443.0,33443.0,0.0,33443.0,0.0,0.0,0.0
24,Maryland,2007,7329.0,7330.0,29106.0,29106.0,0.0,29106.0,0.0,0.0,0.0
24,Maryland,2008,6602.0,6605.0,27516.0,27516.0,0.0,27516.0,0.0,0.0,0.0
